==7087== NVPROF is profiling process 7087, command: python maskrcnn_test.py
==7087== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torch/tensor.py:593: RuntimeWarning: Iterating over a tensor might cause the trace to be incorrect. Passing a tensor of different shape won't change the number of iterations executed (and might lead to errors or silently give incorrect results).
  'incorrect results).', category=RuntimeWarning)
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torch/nn/functional.py:3123: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  dtype=torch.float32)).float())) for i in range(dim)]
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/anchor_utils.py:147: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  torch.tensor(image_size[1] // g[1], dtype=torch.int64, device=device)] for g in grid_sizes]
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/ops/boxes.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  boxes_x = torch.min(boxes_x, torch.tensor(width, dtype=boxes.dtype, device=boxes.device))
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/ops/boxes.py:130: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  boxes_y = torch.min(boxes_y, torch.tensor(height, dtype=boxes.dtype, device=boxes.device))
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/transform.py:271: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  for s, s_orig in zip(new_size, original_size)
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/roi_heads.py:372: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  return torch.tensor(M + 2 * padding).to(torch.float32) / torch.tensor(M).to(torch.float32)
File test_street_small.jpg exists, skip.
==7087== Profiling application: python maskrcnn_test.py
==7087== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
2.61753s  50.974us           (5000 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [6118]
2.61758s  11.744us             (4 32 1)        (32 4 1)        40  8.5000KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [6143]
2.61759s  337.82us             (4 13 7)       (256 1 1)       128  48.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt [6145]
2.61793s  1.8880us              (1 1 1)        (64 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<float>>, at::detail::Array<char*, int=2>>(int, float, at::native::AddFunctor<float>) [6156]
2.61793s  2.0790us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_17rsqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_ [6169]
2.61794s  1.8240us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::MulFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::MulFunctor<float>) [6178]
2.61794s  1.1200us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::MulFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::MulFunctor<float>) [6186]
2.61794s  1.7280us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::AddFunctor<float>) [6194]
2.61794s  54.463us           (5000 1 1)        (64 1 1)        19        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::MulFunctor<float>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int>, OffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, at::native::MulFunctor<float>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [6202]
2.61800s  57.118us           (5000 1 1)        (64 1 1)        19        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int>, OffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, at::native::AddFunctor<float>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [6210]
2.61806s  51.263us           (5000 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [6216]
2.61811s  2.1120us             (79 1 1)       (128 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams) [6239]
2.61811s  316.38us             (79 4 1)       (256 1 1)       124  32.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  maxwell_scudnn_128x128_relu_interior_nn [6242]
2.61843s  1.8240us              (2 1 1)        (64 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<float>>, at::detail::Array<char*, int=2>>(int, float, at::native::AddFunctor<float>) [6253]
2.61843s  1.2800us              (2 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_17rsqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_ [6266]
2.61843s  1.5040us              (2 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::MulFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::MulFunctor<float>) [6275]
2.61843s  1.2160us              (2 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::MulFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::MulFunctor<float>) [6283]
2.61844s  1.5040us              (2 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::AddFunctor<float>) [6291]
2.61844s  206.52us          (20000 1 1)        (64 1 1)        19        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::MulFunctor<float>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int>, OffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, at::native::MulFunctor<float>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [6299]
2.61865s  206.84us          (20000 1 1)        (64 1 1)        19        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int>, OffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, at::native::AddFunctor<float>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [6307]
2.61885s  295.10us          (20000 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::AddFunctor<float>) [6312]
2.61915s  201.79us          (20000 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [6318]
2.61935s  2.2720us             (79 1 1)       (128 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams) [6341]
2.61935s  292.15us             (79 1 1)       (256 1 1)       124  32.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  maxwell_scudnn_128x128_relu_interior_nn [6344]
2.61965s  1.9840us              (1 1 1)        (64 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<float>>, at::detail::Array<char*, int=2>>(int, float, at::native::AddFunctor<float>) [6355]
2.61965s  2.0800us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_17rsqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_ [6368]
2.61965s  1.8240us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::MulFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::MulFunctor<float>) [6377]
2.61965s  1.1200us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::MulFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::MulFunctor<float>) [6385]
2.61966s  1.5360us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::AddFunctor<float>) [6393]
2.61966s  53.695us           (5000 1 1)        (64 1 1)        19        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::MulFunctor<float>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int>, OffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, at::native::MulFunctor<float>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [6401]
2.61971s  54.975us           (5000 1 1)        (64 1 1)        19        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int>, OffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, at::native::AddFunctor<float>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [6409]
2.61977s  51.102us           (5000 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [6415]
2.61982s  11.072us             (4 32 1)        (32 4 1)        40  8.5000KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>) [6440]
2.61983s  337.82us             (4 13 7)       (256 1 1)       128  48.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt [6442]
2.62017s  1.8880us              (1 1 1)        (64 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<float>>, at::detail::Array<char*, int=2>>(int, float, at::native::AddFunctor<float>) [6453]
2.62017s  2.0160us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_17rsqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_ [6466]
2.62018s  1.7270us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::MulFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::MulFunctor<float>) [6475]
2.62018s  1.1200us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::MulFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::MulFunctor<float>) [6483]
2.62018s  1.8560us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<float>, at::detail::Array<char*, int=3>>(int, float, at::native::AddFunctor<float>) [6491]
2.62018s  54.111us           (5000 1 1)        (64 1 1)        19        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::MulFunctor<float>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int>, OffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, at::native::MulFunctor<float>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [6499]
2.62024s  56.511us           (5000 1 1)        (64 1 1)        19        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<float>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int>, OffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, at::native::AddFunctor<float>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [6507]
2.62029s  51.070us           (5000 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S5_EUlffE_NS_6detail5ArrayIPcLi3EEEEEviT0_T1_ [6513]
2.62035s  1.9840us             (79 1 1)       (128 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams) [6536]
2.62035s  315.93us             (79 4 1)       (256 1 1)       124  32.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  maxwell_scudnn_128x128_relu_interior_nn [6539]
2.62067s  1.8240us              (2 1 1)        (64 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<float>>, at::detail::Array<char*, int=2>>(int, float, at::native::AddFunctor<float>) [6550]
2.62067s  1.2800us              (2 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_17rsqrt_kernel_cudaERNS_14TensorIteratorEENKUlvE_clEvENKUlvE0_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_ [6563]
