==6532== Profiling application: python maskrcnn_test.py
==6532== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
31.2002s  522.88us            (200 1 1)       (100 1 1)       124  16.500KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_add_kernel0 [897]
31.2007s  70.112us            (256 1 1)      (1024 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_image_resize_1_kernel0 [903]
31.2009s  41.632us                    -               -         -         -         -  512.00KB  11.729GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2009s     992ns                    -               -         -         -         -  1.0000KB  984.44MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2009s  804.76us            (400 1 1)       (160 1 1)        96  10.250KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_add_1_kernel0 [917]
31.2017s  282.66us            (256 1 1)      (1024 1 1)        21        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_image_resize_2_kernel0 [923]
31.2020s  21.376us                    -               -         -         -         -  256.00KB  11.421GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2021s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2021s  1.2009ms           (1000 1 1)       (160 1 1)       128  26.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_add_2_kernel0 [937]
31.2034s  212.57us                    -               -         -         -         -  2.2500MB  10.336GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2036s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2036s  8.2214ms           (1250 1 1)       (128 1 1)       128  9.7813KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_5_kernel0 [951]
31.2119s  214.81us                    -               -         -         -         -  2.2500MB  10.229GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2121s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2122s  8.1627ms           (1000 1 1)       (128 1 1)       126  3.1094KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_16_kernel0 [965]
31.2203s  1.6640us                    -               -         -         -         -  12.000KB  6.8775GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2204s     576ns                    -               -         -         -         -       48B  79.473MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2204s  216.16us            (100 1 1)       (400 1 1)        48  6.4375KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_6_kernel0 [979]
31.2207s  212.80us                    -               -         -         -         -  2.2500MB  10.326GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2209s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2209s  2.5750ms            (200 1 1)       (128 1 1)       151  3.4688KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_7_kernel0 [993]
31.2236s  224.61us                    -               -         -         -         -  2.2500MB  9.7827GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2238s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2238s  2.2817ms            (500 1 1)       (128 1 1)        80  2.7656KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_17_kernel0 [1007]
31.2261s  1.6320us                    -               -         -         -         -  12.000KB  7.0123GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2261s     576ns                    -               -         -         -         -       48B  79.473MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2262s  81.983us            (100 1 1)       (100 1 1)        56  14.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_8_kernel0 [1021]
31.2264s  214.72us                    -               -         -         -         -  2.2500MB  10.233GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2267s     639ns                    -               -         -         -         -  1.0000KB  1.4924GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2267s  847.26us            (100 1 1)       (200 1 1)       120  12.250KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_9_kernel0 [1035]
31.2276s  198.98us                    -               -         -         -         -  2.2500MB  11.043GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2278s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2278s  639.32us            (200 1 1)       (160 1 1)        64  3.8750KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_11_kernel0 [1048]
31.2285s  1.6000us                    -               -         -         -         -  12.000KB  7.1526GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2285s     576ns                    -               -         -         -         -       48B  79.473MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2285s  30.848us             (25 1 1)       (100 1 1)        56  14.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_10_kernel0 [1062]
31.2287s  217.54us                    -               -         -         -         -  2.2500MB  10.101GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2289s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2289s  332.32us            (160 1 1)       (100 1 1)       134  8.1563KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_11_kernel0 [1076]
31.2293s  197.44us                    -               -         -         -         -  2.2500MB  11.129GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2295s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2295s  284.06us             (32 1 1)       (100 1 1)       192  12.516KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_18_kernel0 [1090]
31.2298s  1.6000us                    -               -         -         -         -  12.000KB  7.1526GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2298s     576ns                    -               -         -         -         -       48B  79.473MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2299s  21.728us             (20 1 1)       (125 1 1)        40  32.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_12_kernel0 [1104]
31.2299s  3.8720us             (43 1 1)      (1024 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_max_pool2d_1_kernel0 [1110]
31.2300s  192.00us                    -               -         -         -         -  2.2500MB  11.444GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2302s     704ns                    -               -         -         -         -  1.0000KB  1.3547GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2302s  175.07us             (16 1 1)       (104 1 1)       168  30.375KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_19_kernel0 [1124]
31.2304s  1.6000us                    -               -         -         -         -  12.000KB  7.1526GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2304s     576ns                    -               -         -         -         -       48B  79.473MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2305s  8.0320us             (26 1 1)        (78 1 1)        32  2.3750KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_13_kernel0 [1138]
31.2305s     832ns                    -               -         -         -         -  3.0000KB  3.4387GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2305s     576ns                    -               -         -         -         -       12B  19.868MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2305s  197.44us            (500 1 1)        (60 1 1)        32  1.2969KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_14_kernel0 [1152]
31.2307s     832ns                    -               -         -         -         -  3.0000KB  3.4387GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2307s     576ns                    -               -         -         -         -       12B  19.868MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
31.2307s  71.840us             (50 1 1)        (40 1 1)       128  12.688KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_15_kernel0 [1166]
