scatter rank: 1
scatter rank: 4
scatter rank: 4
scatter rank: 1
scatter rank: 1

#OpName                       	#InvokeCount	#Duration(us): Sum/Mean/Min/Max
                    0.50%  1.0857ms         1  1.0857ms  1.0857ms  1.0857ms  fused_nn_conv2d_add_nn_relu_13_kernel0
                    0.46%  996.86us       243  4.1020us  1.4720us  19.776us  fused_dyn_strided_slice_2_kernel0
                    0.45%  973.37us         1  973.37us  973.37us  973.37us  fused_nn_conv2d_add_nn_relu_12_kernel0
                    0.44%  961.88us         1  961.88us  961.88us  961.88us  fused_vision_roi_align_1_kernel0
                    0.44%  956.54us         1  956.54us  956.54us  956.54us  fused_nn_conv2d_add_nn_relu_4_kernel0
                    0.44%  955.61us         2  477.81us  477.57us  478.05us  fused_nn_conv2d_add_nn_relu_14_kernel0
                    0.44%  951.26us         1  951.26us  951.26us  951.26us  fused_nn_conv2d_add_nn_relu_8_kernel0
                    0.44%  950.91us         1  950.91us  950.91us  950.91us  fused_nn_conv2d_add_nn_relu_9_kernel0
                    0.42%  909.69us         1  909.69us  909.69us  909.69us  fused_nn_conv2d_add_add_1_kernel0
                    0.42%  908.99us         1  908.99us  908.99us  908.99us  fused_nn_conv2d_add_nn_relu_5_kernel0
                    0.42%  905.75us         1  905.75us  905.75us  905.75us  fused_nn_conv2d_add_1_kernel0
                    0.41%  886.17us         2  443.09us  442.46us  443.71us  fused_nn_conv2d_add_nn_relu_3_kernel0
                    0.39%  840.48us         1  840.48us  840.48us  840.48us  fused_nn_conv2d_add_9_kernel0
                    0.38%  836.57us         1  836.57us  836.57us  836.57us  fused_nn_conv2d_add_nn_relu_kernel0
                    0.28%  615.42us         1  615.42us  615.42us  615.42us  fused_divide_expand_dims_multiply_expand_dims_add_divide_clip_exp_expand_dims_mu_4615394520124750845__kernel0
                    0.28%  613.79us        58  10.582us  10.400us  10.816us  fused_take_9_kernel0
                    0.27%  594.91us        58  10.257us  9.8870us  10.912us  fused_take_13_kernel0
                    0.26%  571.90us       232  2.4650us  2.3040us  2.8160us  fused_max_5_kernel0
                    0.26%  570.59us        58  9.8370us  9.6960us  9.9840us  fused_take_expand_dims_repeat_repeat_kernel0
                    0.26%  558.10us       230  2.4260us  1.2480us  4.6400us  fused_dyn_full_1_kernel0
                    0.25%  547.52us         1  547.52us  547.52us  547.52us  fused_nn_conv2d_add_add_kernel0
                    0.25%  539.42us         4  134.85us  8.6080us  348.99us  fused_reshape_repeat_repeat_repeat_kernel0
                    0.23%  508.54us         1  508.54us  508.54us  508.54us  fused_reshape_squeeze_kernel0
                    0.21%  467.87us         1  467.87us  467.87us  467.87us  fused_nn_conv2d_add_kernel0
                    0.21%  450.91us       472     955ns     863ns  1.4080us  fused_shape_of_4_kernel0
                    0.20%  446.68us       364  1.2270us  1.0560us  1.6960us  fused_cast_39_kernel0
                    0.20%  445.53us        58  7.6810us  7.2000us  9.6960us  fused_reshape_reshape_concatenate_kernel0
                    0.17%  366.33us       374     979ns     832ns  1.4720us  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag)
                    0.16%  355.29us       274  1.2960us  1.0880us  1.9840us  fused_cast_like_add_where_1_kernel0
                    0.16%  343.01us         4  85.751us  5.5360us  295.17us  fused_scatter_2_kernel1
                    0.15%  329.18us         1  329.18us  329.18us  329.18us  fused_nn_conv2d_add_11_kernel0
                    0.15%  329.09us         1  329.09us  329.09us  329.09us  fused_vision_roi_align_4_kernel0
                    0.14%  302.01us         1  302.01us  302.01us  302.01us  fused_nn_conv2d_add_4_kernel0
                    0.14%  295.36us       116  2.5460us  2.3360us  2.7840us  fused_min_8_kernel0
                    0.13%  287.55us         1  287.55us  287.55us  287.55us  fused_vision_roi_align_2_kernel0
                    0.13%  286.62us         1  286.62us  286.62us  286.62us  fused_nn_conv2d_add_nn_relu_18_kernel0
                    0.13%  284.03us         1  284.03us  284.03us  284.03us  fused_image_resize_2_kernel0
                    0.13%  280.54us       116  2.4180us  1.5680us  3.4880us  fused_dyn_strided_slice_9_kernel0
                    0.11%  249.92us         1  249.92us  249.92us  249.92us  fused_nn_max_pool2d_kernel0
                    0.10%  217.70us         1  217.70us  217.70us  217.70us  fused_nn_conv2d_add_6_kernel0
                    0.09%  199.46us         1  199.46us  199.46us  199.46us  fused_nn_conv2d_add_14_kernel0
                    0.08%  179.81us         1  179.81us  179.81us  179.81us  fused_nn_conv2d_add_nn_relu_1_kernel0
                    0.08%  174.46us         1  174.46us  174.46us  174.46us  fused_nn_conv2d_add_nn_relu_19_kernel0
                    0.07%  161.34us       116  1.3900us  1.2480us  1.7920us  fused_expand_dims_add_concatenate_kernel0
                    0.07%  160.29us       116  1.3810us  1.1200us  1.7920us  fused_subtract_add_concatenate_kernel0
                    0.07%  160.00us       116  1.3790us  1.1200us  1.7600us  fused_expand_dims_concatenate_kernel0
                    0.07%  159.78us         1  159.78us  159.78us  159.78us  maxwell_sgemm_128x64_tn
                    0.07%  154.24us        58  2.6590us  2.5280us  2.9440us  fused_take_14_kernel0
                    0.07%  153.63us       116  1.3240us  1.1520us  1.6000us  fused_subtract_expand_dims_kernel0
                    0.07%  147.93us       128  1.1550us  1.0560us  1.4400us  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<int>, thrust::device_ptr<int>)
                    0.07%  146.14us       116  1.2590us  1.0870us  1.5680us  fused_scatter_4_kernel0
                    0.06%  139.65us       121  1.1540us     960ns  7.8080us  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<long*, long*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<long*, long*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(long*, thrust::cuda_cub::__transform::no_stencil_tag)
                    0.06%  136.77us        15  9.1170us  8.5440us  10.080us  void cub::RadixSortScanBinsKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, int>(long*, int)
                    0.06%  134.21us       116  1.1560us     992ns  1.4080us  _ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_11__transform17unary_transform_fINS_10device_ptrIiEES8_NS5_14no_stencil_tagEZN3tvm7contrib25thrust_stable_sort_by_keyIilEEvP8DLTensorSE_SE_SE_bEUliE_NS5_21always_true_predicateEEElEESH_lEEvT0_T1_
                    0.06%  133.09us       116  1.1470us  1.0240us  1.3440us  fused_scatter_3_kernel0
                    0.06%  130.27us       118  1.1040us     960ns  1.4720us  _ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_11__transform17unary_transform_fINS_10device_ptrIiEES8_NS5_14no_stencil_tagEZN3tvm7contrib25thrust_stable_sort_by_keyIiiEEvP8DLTensorSE_SE_SE_bEUliE_NS5_21always_true_predicateEEElEESH_lEEvT0_T1_
                    0.06%  128.86us       116  1.1100us     960ns  1.4400us  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<long>, thrust::device_ptr<long>)
                    0.06%  128.00us       116  1.1030us     960ns  1.3120us  fused_scatter_4_kernel1
                    0.06%  125.06us       116  1.0780us     928ns  1.3440us  fused_scatter_3_kernel1
                    0.06%  120.90us         1  120.90us  120.90us  120.90us  fused_split_squeeze_subtract_divide_expand_dims_image_resize_take_nn_pad_stack_kernel0
                    0.05%  109.12us         6  18.186us  7.6160us  36.608us  void cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=0, bool=1, float, long, int>(cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *, cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=0, bool=1, float, long, int>*, bool=0 const *, cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=0, bool=1, float, long, int>**, bool=1*, cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=0, bool=1, float, long, int>**, int, int, cub::GridEvenShare<cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=0, bool=1, float, long, int>**>)
                    0.05%  103.01us        58  1.7760us  1.6960us  1.8880us  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_kernel0
                    0.05%  100.93us        59  1.7100us  1.4400us  2.0480us  fused_take_less_kernel0
                    0.05%  98.719us         1  98.719us  98.719us  98.719us  fused_maximum_minimum_maximum_minimum_stack_kernel0
                    0.05%  98.559us         9  10.951us  5.3760us  22.080us  void cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, bool=1, float, long, int>(cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *, cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, bool=1, float, long, int>*, bool=1 const *, cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, bool=1, float, long, int>**, bool=1*, cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, bool=1, float, long, int>**, int, int, cub::GridEvenShare<cub::DeviceRadixSortDownsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, bool=1, float, long, int>**>)
                    0.04%  94.112us        58  1.6220us  1.4720us  2.1120us  fused_take_7_kernel0
                    0.04%  92.992us         3  30.997us  2.2400us  77.440us  fused_reshape_repeat_repeat_repeat_1_kernel0
                    0.04%  92.864us        58  1.6010us  1.5680us  1.6960us  fused_expand_dims_expand_dims_concatenate_kernel0
                    0.04%  89.919us        60  1.4980us     864ns  1.6320us  fused_shape_of_11_kernel0
                    0.04%  89.695us        58  1.5460us  1.4080us  1.8560us  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_1_kernel0
                    0.04%  87.935us        58  1.5160us  1.4720us  1.6000us  fused_subtract_expand_dims_cast_concatenate_kernel0
                    0.04%  86.814us        58  1.4960us  1.4390us  1.5680us  fused_expand_dims_cast_concatenate_1_kernel0
                    0.04%  86.751us        58  1.4950us  1.4710us  1.5680us  fused_expand_dims_cast_concatenate_kernel0
                    0.04%  85.407us        58  1.4720us  1.4400us  1.5680us  fused_add_17_kernel0
                    0.04%  85.216us        58  1.4690us  1.4400us  1.5680us  fused_take_expand_dims_cast_1_kernel0
                    0.04%  84.671us        58  1.4590us  1.4390us  1.5680us  fused_take_expand_dims_cast_kernel0
                    0.04%  80.320us        58  1.3840us  1.3440us  1.4720us  fused_subtract_expand_dims_cast_concatenate_1_kernel0
                    0.04%  79.967us         1  79.967us  79.967us  79.967us  fused_nn_conv2d_add_8_kernel0
                    0.04%  79.264us        58  1.3660us  1.3440us  1.4720us  fused_take_8_kernel0
                    0.04%  78.942us        58  1.3610us  1.3430us  1.4710us  fused_take_10_kernel0
                    0.04%  78.880us        58  1.3600us  1.3440us  1.4720us  fused_take_12_kernel0
                    0.03%  75.168us        58  1.2960us  1.2800us  1.3760us  fused_take_11_kernel0
                    0.03%  72.096us         1  72.096us  72.096us  72.096us  fused_nn_conv2d_add_15_kernel0
                    0.03%  71.967us        58  1.2400us  1.2160us  1.3440us  fused_full_1_kernel0
                    0.03%  71.680us        58  1.2350us  1.2160us  1.4080us  fused_full_2_kernel0
                    0.03%  69.888us         1  69.888us  69.888us  69.888us  fused_image_resize_1_kernel0
                    0.03%  64.127us         1  64.127us  64.127us  64.127us  fused_vision_roi_align_5_kernel0
                    0.02%  52.480us         1  52.480us  52.480us  52.480us  sgemm_32x32x32_NT_vec
                    0.02%  51.486us        28  1.8380us  1.4720us  3.2630us  fused_dyn_strided_slice_1_kernel0
                    0.02%  45.856us         9  5.0950us  1.9200us  29.024us  fused_argwhere_1_kernel0
                    0.02%  44.447us         1  44.447us  44.447us  44.447us  fused_vision_roi_align_3_kernel0
                    0.02%  42.496us         2  21.248us  19.136us  23.360us  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<float, int, int>::Policy700, bool=1, float, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<float, int, int>::Policy700, bool=1, float, int, int>*, cub::DeviceRadixSortPolicy<float, int, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<float, int, int>::Policy700, bool=1, float, int, int>**, bool=1, int, int)
                    0.02%  42.495us         6  7.0820us  4.4150us  9.8560us  void cub::DeviceRadixSortUpsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=0, bool=1, float, int>(cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *, bool=0*, cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *, int, int, cub::GridEvenShare<cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *>)
                    0.02%  41.344us         1  41.344us  41.344us  41.344us  fused_nn_dense_add_nn_relu_1_kernel0
                    0.02%  40.959us         1  40.959us  40.959us  40.959us  fused_nn_dense_add_nn_relu_kernel0
                    0.02%  35.968us         9  3.9960us  2.6560us  6.7200us  void cub::DeviceRadixSortUpsweepKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, bool=1, float, int>(cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *, bool=1*, cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *, int, int, cub::GridEvenShare<cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *>)
                    0.01%  30.592us         1  30.592us  30.592us  30.592us  fused_nn_conv2d_add_10_kernel0
                    0.01%  30.304us         2  15.152us  12.800us  17.504us  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, float, long, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, float, long, int>*, cub::DeviceRadixSortPolicy<float, long, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<float, long, int>::Policy700, bool=1, float, long, int>**, bool=1, int, int)
                    0.01%  24.960us         9  2.7730us  2.5600us  3.0080us  fused_argwhere_1_kernel1
                    0.01%  23.840us         1  23.840us  23.840us  23.840us  fused_nn_pad_kernel0
                    0.01%  21.600us         1  21.600us  21.600us  21.600us  fused_nn_conv2d_add_12_kernel0
                    0.01%  21.216us         7  3.0300us  2.6880us  3.3920us  fused_cast_adv_index_kernel0
                    0.01%  20.480us         1  20.480us  20.480us  20.480us  fused_dyn_strided_slice_8_kernel0
                    0.01%  19.743us         1  19.743us  19.743us  19.743us  fused_nn_conv2d_add_16_kernel0
                    0.01%  18.176us         1  18.176us  18.176us  18.176us  fused_image_resize_kernel0
                    0.01%  14.208us         1  14.208us  14.208us  14.208us  fused_nn_dense_add_1_kernel0
                    0.01%  13.440us         1  13.440us  13.440us  13.440us  fused_reshape_adv_index_kernel0
                    0.01%  13.184us        12  1.0980us     960ns  1.2800us  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__tabulate::functor<thrust::device_ptr<int>, thrust::system::detail::generic::sequence_detail::sequence_functor<int>, long>, long>, thrust::cuda_cub::__tabulate::functor<thrust::device_ptr<int>, thrust::system::detail::generic::sequence_detail::sequence_functor<int>, long>, long>(thrust::device_ptr<int>, int)
                    0.01%  12.224us         7  1.7460us  1.0880us  4.7680us  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<float*, float*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<float>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<float*, float*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<float>, thrust::cuda_cub::__transform::always_true_predicate>, long>(float*, thrust::cuda_cub::__transform::no_stencil_tag)
                    0.01%  12.096us         1  12.096us  12.096us  12.096us  fused_nn_conv2d_add_17_kernel0
                    0.01%  11.936us         7  1.7050us  1.2800us  2.4640us  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<float>, thrust::device_ptr<float>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<float>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<float>, thrust::device_ptr<float>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<float>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<float>, thrust::device_ptr<float>)
                    0.01%  11.808us         9  1.3120us  1.2480us  1.4720us  fused_argwhere_1_kernel2
                    0.00%  10.880us         1  10.880us  10.880us  10.880us  fused_vision_roi_align_6_kernel0
                    0.00%  10.016us         1  10.016us  10.016us  10.016us  fused_reshape_transpose_reshape_reshape_transpose_reshape_reshape_transpose_resh_5612394393934892536__kernel0
                    0.00%  9.9840us         8  1.2480us  1.0880us  1.6000us  fused_cast_like_add_where_kernel0
                    0.00%  9.6640us         5  1.9320us     960ns  4.4480us  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__tabulate::functor<thrust::device_ptr<long>, thrust::system::detail::generic::sequence_detail::sequence_functor<long>, long>, long>, thrust::cuda_cub::__tabulate::functor<thrust::device_ptr<long>, thrust::system::detail::generic::sequence_detail::sequence_functor<long>, long>, long>(thrust::device_ptr<long>, long)
                    0.00%  9.5680us         1  9.5680us  9.5680us  9.5680us  fused_nn_conv2d_add_18_kernel0
                    0.00%  8.9280us         7  1.2750us  1.1200us  1.3440us  fused_split_squeeze_kernel0
                    0.00%  8.8640us         6  1.4770us  1.3760us  1.5360us  fused_cast_like_add_where_2_kernel0
                    0.00%  8.2560us         1  8.2560us  8.2560us  8.2560us  fused_nn_conv2d_add_13_kernel0
                    0.00%  7.9360us         1  7.9360us  7.9360us  7.9360us  fused_dyn_strided_slice_4_kernel0
                    0.00%  7.5840us         2  3.7920us  3.1680us  4.4160us  fused_vision_non_max_suppression_kernel1
                    0.00%  7.4870us         1  7.4870us  7.4870us  7.4870us  fused_dyn_strided_slice_5_kernel0
                    0.00%  7.3600us         1  7.3600us  7.3600us  7.3600us  fused_dyn_strided_slice_3_kernel0
                    0.00%  7.1680us         5  1.4330us  1.1200us  1.6000us  fused_cast_41_kernel0
                    0.00%  7.1040us         6  1.1840us  1.0880us  1.5680us  fused_dyn_strided_slice_6_kernel0
                    0.00%  6.7840us         1  6.7840us  6.7840us  6.7840us  fused_reshape_transpose_reshape_reshape_transpose_reshape_reshape_transpose_resh_763165556527453816__kernel0
                    0.00%  6.7840us         2  3.3920us  2.8480us  3.9360us  fused_min_7_kernel0
                    0.00%  6.7200us         1  6.7200us  6.7200us  6.7200us  fused_reshape_adv_index_adv_index_kernel0
                    0.00%  6.5280us         5  1.3050us  1.0240us  1.5680us  fused_shape_of_2_kernel0
                    0.00%  6.4960us         6  1.0820us     864ns  1.4400us  fused_shape_of_kernel0
                    0.00%  5.8880us         2  2.9440us  2.8800us  3.0080us  fused_expand_dims_25_kernel0
                    0.00%  5.6640us         1  5.6640us  5.6640us  5.6640us  fused_nn_softmax_kernel0
                    0.00%  5.6000us         4  1.4000us  1.1520us  1.6000us  fused_shape_of_8_kernel0
                    0.00%  5.6000us         2  2.8000us  2.7200us  2.8800us  fused_full_like_concatenate_concatenate_concatenate_kernel0
                    0.00%  5.1840us         1  5.1840us  5.1840us  5.1840us  fused_full_full_full_full_full_concatenate_reshape_cast_broadcast_to_like_adv_in_16747569123192521575__kernel0
                    0.00%  4.9600us         3  1.6530us  1.2800us  1.9520us  fused_adv_index_1_kernel0
                    0.00%  4.7680us         1  4.7680us  4.7680us  4.7680us  fused_take_take_add_multiply_take_take_subtract_multiply_take_add_cast_cast_cast_16305282092913549647__kernel0
                    0.00%  4.7040us         4  1.1760us  1.0560us  1.4720us  fused_cast_40_kernel0
                    0.00%  4.4800us         1  4.4800us  4.4800us  4.4800us  fused_sigmoid_concatenate_adv_index_kernel0
                    0.00%  4.1280us         1  4.1280us  4.1280us  4.1280us  fused_nn_dense_add_kernel0
                    0.00%  4.0320us         1  4.0320us  4.0320us  4.0320us  fused_nn_max_pool2d_1_kernel0
                    0.00%  3.8720us         2  1.9360us  1.7600us  2.1120us  fused_take_take_subtract_take_take_subtract_multiply_concatenate_sqrt_divide_log_3641292538708681564__kernel0
                    0.00%  3.7430us         3  1.2470us  1.1830us  1.3760us  fused_split_squeeze_cast_kernel0
                    0.00%  3.6160us         1  3.6160us  3.6160us  3.6160us  fused_expand_dims_cast_expand_dims_concatenate_expand_dims_kernel0
                    0.00%  3.4560us         2  1.7280us  1.6640us  1.7920us  fused_take_expand_dims_cast_concatenate_kernel0
                    0.00%  3.4240us         1  3.4240us  3.4240us  3.4240us  fused_argwhere_kernel0
                    0.00%  3.3600us         2  1.6800us  1.5680us  1.7920us  fused_squeeze_6_kernel0
                    0.00%  3.2960us         1  3.2960us  3.2960us  3.2960us  fused_split_kernel0
                    0.00%  3.2640us         2  1.6320us  1.5680us  1.6960us  fused_equal_3_kernel0
                    0.00%  3.2320us         2  1.6160us  1.6000us  1.6320us  fused_equal_2_kernel0
                    0.00%  3.2320us         2  1.6160us  1.5360us  1.6960us  fused_equal_kernel0
                    0.00%  3.0400us         2  1.5200us  1.4720us  1.5680us  fused_squeeze_8_kernel0
                    0.00%  2.9760us         1  2.9760us  2.9760us  2.9760us  fused_argwhere_kernel1
                    0.00%  2.9120us         2  1.4560us  1.3760us  1.5360us  fused_squeeze_7_kernel0
                    0.00%  2.8800us         1  2.8800us  2.8800us  2.8800us  fused_cast_broadcast_to_like_kernel0
                    0.00%  2.8800us         1  2.8800us  2.8800us  2.8800us  fused_greater_kernel0
                    0.00%  2.8480us         2  1.4240us  1.3760us  1.4720us  fused_equal_1_kernel0
                    0.00%  2.7840us         2  1.3920us  1.3440us  1.4400us  fused_shape_of_3_kernel0
                    0.00%  2.7840us         2  1.3920us  1.3760us  1.4080us  fused_cast_38_kernel0
                    0.00%  2.7520us         2  1.3760us  1.2480us  1.5040us  fused_vision_non_max_suppression_kernel0
                    0.00%  2.7520us         2  1.3760us  1.3120us  1.4400us  fused_dyn_strided_slice_kernel0
                    0.00%  2.7520us         2  1.3760us  1.3440us  1.4080us  fused_scatter_kernel0
                    0.00%  2.5920us         2  1.2960us  1.2800us  1.3120us  fused_ndarray_size_equal_kernel0
                    0.00%  2.5920us         2  1.2960us  1.2480us  1.3440us  fused_scatter_kernel1
                    0.00%  2.5280us         2  1.2640us  1.2160us  1.3120us  fused_shape_of_1_kernel0
                    0.00%  2.4640us         2  1.2320us  1.1840us  1.2800us  fused_subtract_add_kernel0
                    0.00%  2.3040us         1  2.3040us  2.3040us  2.3040us  fused_adv_index_adv_index_kernel0
                    0.00%  2.2080us         1  2.2080us  2.2080us  2.2080us  fused_adv_index_split_squeeze_adv_index_kernel0
                    0.00%  1.9520us         1  1.9520us  1.9520us  1.9520us  fused_strided_slice_take_take_subtract_greater_equal_cast_take_take_subtract_gre_10448244218429255428__kernel0
                    0.00%  1.9200us         1  1.9200us  1.9200us  1.9200us  fused_take_take_subtract_greater_equal_cast_take_take_subtract_greater_equal_cas_250104735588561676__kernel0
                    0.00%  1.9200us         1  1.9200us  1.9200us  1.9200us  fused_add_add_add_add_add_concatenate_kernel0
                    0.00%  1.8880us         1  1.8880us  1.8880us  1.8880us  fused_take_cast_kernel0
                    0.00%  1.8560us         1  1.8560us  1.8560us  1.8560us  fused_adv_index_2_kernel0
                    0.00%  1.8240us         1  1.8240us  1.8240us  1.8240us  fused_take_cast_expand_dims_take_cast_expand_dims_take_cast_expand_dims_concaten_10869151023261452404__kernel0
                    0.00%  1.8240us         1  1.8240us  1.8240us  1.8240us  fused_split_squeeze_multiply_squeeze_multiply_squeeze_multiply_squeeze_multiply__1511904406113696076__kernel0
                    0.00%  1.7920us         1  1.7920us  1.7920us  1.7920us  fused_concatenate_9_kernel0
                    0.00%  1.7600us         1  1.7600us  1.7600us  1.7600us  fused_adv_index_kernel0
                    0.00%  1.7600us         1  1.7600us  1.7600us  1.7600us  fused_topk_kernel0
                    0.00%  1.7280us         1  1.7280us  1.7280us  1.7280us  fused_concatenate_7_kernel0
                    0.00%  1.6640us         1  1.6640us  1.6640us  1.6640us  fused_topk_kernel1
                    0.00%  1.5680us         1  1.5680us  1.5680us  1.5680us  fused_adv_index_3_kernel0
                    0.00%  1.5360us         1  1.5360us  1.5360us  1.5360us  fused_take_add_cast_expand_dims_kernel0
                    0.00%  1.5360us         1  1.5360us  1.5360us  1.5360us  fused_split_kernel1
                    0.00%  1.4720us         1  1.4720us  1.4720us  1.4720us  fused_arange_7_kernel0
                    0.00%  1.4720us         1  1.4720us  1.4720us  1.4720us  fused_concatenate_8_kernel0
                    0.00%  1.4720us         1  1.4720us  1.4720us  1.4720us  fused_shape_of_9_kernel0
                    0.00%  1.4720us         1  1.4720us  1.4720us  1.4720us  fused_topk_2_kernel1
                    0.00%  1.4400us         1  1.4400us  1.4400us  1.4400us  fused_take_take_subtract_1_kernel0
                    0.00%  1.4400us         1  1.4400us  1.4400us  1.4400us  fused_topk_1_kernel1
                    0.00%  1.4400us         1  1.4400us  1.4400us  1.4400us  fused_topk_3_kernel1
                    0.00%  1.4400us         1  1.4400us  1.4400us  1.4400us  fused_split_kernel4
                    0.00%  1.4080us         1  1.4080us  1.4080us  1.4080us  fused_take_take_subtract_kernel0
                    0.00%  1.4080us         1  1.4080us  1.4080us  1.4080us  fused_split_kernel2
                    0.00%  1.3760us         1  1.3760us  1.3760us  1.3760us  fused_arange_9_kernel0
                    0.00%  1.3760us         1  1.3760us  1.3760us  1.3760us  fused_topk_1_kernel0
                    0.00%  1.3760us         1  1.3760us  1.3760us  1.3760us  fused_topk_3_kernel0
                    0.00%  1.3760us         1  1.3760us  1.3760us  1.3760us  fused_split_kernel3
